6912494666	1699432410
1787815560	1699432410
6914709947	1699432410
6915571356	1699432410
6413869424	1699432410
6914677294	1699432410
6050525409	1699432410
6914692837	1699432410
6914675951	1699432410
6915437698	1699432410
1699432410	6498488043
1699432410	1409340537
1699432410	2833737170
1699432410	1354662744
1699432410	1970239225
1699432410	2118120483
1699432410	1959451603
1699432410	2127460165
1699432410	1895697240
1699432410	2011445377
2803301701	3229962754
2803301701	1618051664
2803301701	1784473157
2803301701	6307317302
2803301701	2213859044
2803301701	5617030362
2803301701	6371852024
2803301701	1590753120
2803301701	3203137375
2803301701	2055648745
6778501154	2803301701
6921064483	2803301701
6921064287	2803301701
6921064530	2803301701
6920271880	2803301701
6745839471	2803301701
6817481151	2803301701
6665117334	2803301701
6426297002	2803301701
6920269941	2803301701
6915445251	1699432410
6912446978	1699432410
6915437943	1699432410
6912473267	1699432410
6912963130	1699432410
6915445269	1699432410
6915470660	1699432410
6914675434	1699432410
6914688471	1699432410
6914684559	1699432410
6913876773	1699432410
6914675566	1699432410
6413789778	1699432410
6912433304	1699432410
6912436806	1699432410
6413779356	1699432410
6399481938	1699432410
6913954356	1699432410
5560082647	1699432410
6912528401	1699432410
2621746615	1699432410
5268838180	1699432410
6915471720	1699432410
6914683157	1699432410
6914744521	1699432410
6915437829	1699432410
6912466064	1699432410
6912418673	1699432410
6501132490	1699432410
6914678378	1699432410
6915547636	1699432410
6912419634	1699432410
6914712377	1699432410
6912582375	1699432410
6915441992	1699432410
6915442554	1699432410
6914681149	1699432410
6915437927	1699432410
2345123051	1699432410
6915437742	1699432410
6915438153	1699432410
6921076433	1699432410
6915445721	1699432410
1734509025	1699432410
6914688140	1699432410
6921076269	1699432410
6915470875	1699432410
6913985313	1699432410
6425309477	1699432410
6914677416	1699432410
6915485893	1699432410
6912463347	1699432410
6914713685	1699432410
5556375249	1699432410
6920282286	1699432410
6914711365	1699432410
6385198666	1699432410
6912479844	1699432410
6912480192	1699432410
6915473800	1699432410
6912515160	1699432410
6912481503	1699432410
6914688618	1699432410
6912507163	1699432410
6914684849	1699432410
6912374901	1699432410
6915477757	1699432410
6418350164	1699432410
6914688349	1699432410
6914713282	1699432410
6912572186	1699432410
6915491631	1699432410
6915540028	1699432410
6914700030	1699432410
6409463084	1699432410
6914711832	1699432410
6915434159	1699432410
6915450281	1699432410
6914730678	1699432410
6915510783	1699432410
6915511393	1699432410
6915441111	1699432410
6915473184	1699432410
6886915341	1699432410
6411654844	1699432410
6912634903	1699432410
6912427278	1699432410
6915474337	1699432410
6912491968	1699432410
6912472462	1699432410
6914693539	1699432410
6914694108	1699432410
6915436833	1699432410
6912436963	1699432410
6914678188	1699432410
6914676617	1699432410
6912478203	1699432410
6915436528	1699432410
6912471752	1699432410
6912965832	1699432410
6921076058	1699432410
6914712923	1699432410
6912493324	1699432410
6915437836	1699432410
6914769833	1699432410
6912469137	1699432410
1734275585	1699432410
6914692034	1699432410
6915441051	1699432410
6912404768	1699432410
6914675441	1699432410
6914678298	1699432410
6915476611	1699432410
6914715245	1699432410
6915439126	1699432410
6915436525	1699432410
6914675483	1699432410
6912726929	1699432410
6915441171	1699432410
6912468516	1699432410
6914693785	1699432410
6914676928	1699432410
6914675954	1699432410
3168928484	1699432410
6912978475	1699432410
6915436637	1699432410
6024691377	1699432410
6912476046	1699432410
6915445043	1699432410
6914676095	1699432410
6915445589	1699432410
6915436718	1699432410
6072418815	1699432410
6915449421	1699432410
6912453788	1699432410
6914675410	1699432410
6912494842	1699432410
6914673126	1699432410
6915434218	1699432410
6915436474	1699432410
6413753155	1699432410
6911634671	1699432410
6915470441	1699432410
6914700884	1699432410
6912494029	1699432410
6915436575	1699432410
6365751263	1699432410
6914712315	1699432410
6912439683	1699432410
6915443624	1699432410
6922295200	2803301701
6922296321	2803301701
6922296236	2803301701
6921159785	2803301701
6922295046	2803301701
6905262752	2803301701
6904627921	2803301701
6922296094	2803301701
6922296137	2803301701
6922293252	2803301701
2429287934	2803301701
6921157097	2803301701
6920284025	2803301701
3616360585	2803301701
6921157100	2803301701
6746913209	2803301701
6745903689	2803301701
2187094760	2803301701
3041757230	2803301701
6921141642	2803301701
6922293547	2803301701
6921152624	2803301701
6922292699	2803301701
6922293416	2803301701
2363208605	2803301701
3810603645	2803301701
6880858932	2803301701
6791711620	2803301701
6921157380	2803301701
6922293550	2803301701
6922293437	2803301701
6922293298	2803301701
6921157206	2803301701
6922293381	2803301701
6921155706	2803301701
5115535864	2803301701
6541163250	2803301701
6921157281	2803301701
6921157212	2803301701
6415919813	2803301701
6922293269	2803301701
6352625731	2803301701
6921157399	2803301701
6485205329	2803301701
6921157389	2803301701
6921157490	2803301701
6902731565	2803301701
6902731697	2803301701
6904628672	2803301701
6922293576	2803301701
6920326103	2803301701
6922293387	2803301701
6921156132	2803301701
6922293966	2803301701
6808374694	2803301701
6922293532	2803301701
6922293765	2803301701
6921157683	2803301701
6922293851	2803301701
6745612585	2803301701
2615816977	2803301701
6922294199	2803301701
6922292533	2803301701
6921158009	2803301701
6922293802	2803301701
6920275448	2803301701
6921157881	2803301701
6373942263	2803301701
6921157798	2803301701
6745851527	2803301701
6921157543	2803301701
6922294189	2803301701
5772071985	2803301701
6383848735	2803301701
6922294048	2803301701
6464457198	2803301701
6921141420	2803301701
6579007673	2803301701
6922294181	2803301701
6229063680	2803301701
6922294493	2803301701
6922293984	2803301701
6746884472	2803301701
6922294480	2803301701
6921158383	2803301701
6753897615	2803301701
2352334903	2803301701
6921157701	2803301701
6922294384	2803301701
6922293139	2803301701
6466883834	2803301701
6921158265	2803301701
6922294292	2803301701
6746884591	2803301701
6531715586	2803301701
6711398545	2803301701
6922294266	2803301701
6922294160	2803301701
6922294103	2803301701
6922293599	2803301701
6921158629	2803301701
6921158599	2803301701
6921158331	2803301701
6921158279	2803301701
6920308272	2803301701
6921158292	2803301701
6921150679	2803301701
6921158280	2803301701
6921158441	2803301701
6921158294	2803301701
6481736440	2803301701
6892697657	2803301701
6922294967	2803301701
6922294696	2803301701
6477059860	2803301701
6922294542	2803301701
6746885143	2803301701
6835529353	2803301701
6913130940	2803301701
6921158592	2803301701
6921136397	2803301701
6246127003	2803301701
6922295167	2803301701
6922294002	2803301701
6922294996	2803301701
6922292758	2803301701
6920100959	2803301701
5094134666	2803301701
5503071841	2803301701
6921158882	2803301701
6921158046	2803301701
6576439647	2803301701
6921158683	2803301701
6921159186	2803301701
6921159085	2803301701
6921159103	2803301701
6922294582	2803301701
6922293154	2803301701
6922295109	2803301701
6921158984	2803301701
6922294588	2803301701
6921157108	2803301701
6922293014	2803301701
6922294892	2803301701
6336442399	2803301701
6921157291	2803301701
6921158799	2803301701
6921158804	2803301701
6922294886	2803301701
6922294798	2803301701
6921159134	2803301701
6921159091	2803301701
6922295390	2803301701
6746831666	2803301701
1847005561	2803301701
6750028996	2803301701
6915766521	2803301701
6659788426	2803301701
5882024224	2803301701
6604911668	2803301701
6921159393	2803301701
6778294724	2803301701
6921159483	2803301701
6922295032	2803301701
6922295084	2803301701
6922295487	2803301701
6921159452	2803301701
6921159299	2803301701
6910851565	2803301701
6921159398	2803301701
6922295888	2803301701
5584888607	2803301701
6921159771	2803301701
6921159792	2803301701
6921158319	2803301701
6922295690	2803301701
6921159390	2803301701
6922295497	2803301701
6922295587	2803301701
6922295713	2803301701
6922295991	2803301701
6921159888	2803301701
5274782104	2803301701
6921158503	2803301701
6921159890	2803301701
6922295699	2803301701
6922295886	2803301701
6921159586	2803301701
6921158686	2803301701
6746861054	2803301701
6922295494	2803301701
6745879586	2803301701
6921157511	2803301701
6746828043	2803301701
6220826292	2803301701
6922295523	2803301701
6922295387	2803301701
